STAID,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_HUNT_DOM_DESC,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,PPTAVG_BASIN,T_AVG_BASIN,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,BAS_COMPACTNESS,LAT_CENT,LONG_CENT,DIVISION.x,PROVINCE.x,SECTION.x,STANAME,DRAIN_SQKM.x,LAT_GAGE.x,LNG_GAGE.x,STATE.x,geometry.x,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,HGVAR,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,X26,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,RIP100_DEV,RIP100_FOREST,RIP100_PLANT,RIP100_11,RIP100_12,RIP100_21,RIP100_22,RIP100_23,RIP100_24,RIP100_31,RIP100_41,RIP100_42,RIP100_43,RIP100_52,RIP100_71,RIP100_81,RIP100_82,RIP100_90,RIP100_95,Flashiness,Mean.x,NinetiethP.x,TenthP.x,gauge_id,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,ParentMaterial,RestrictDepth,PercentResid,VarB,aridity,runoff_ratio,slope_fdc,stream_elas,...1,Mean.y,Median,StandardDeviation,IQR,TenthP.y,NinetiethP.y,Count,DIVISION.y,PROVINCE.y,SECTION.y,station_nm,DRAIN_SQKM.y,huc_cd,LAT_GAGE.y,LNG_GAGE.y,STATE.y,alt_va,geometry.y
03280700,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.88,4,1.37,0.07,32.2,2.1,4,10.96,11.9,519.4,128.16,12.45,734.8,9.8,0.071,1.76,37.08564,-83.246271,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"CUTSHIN CREEK AT WOOTON, KY",158.2227,37.165093,-83.307956,KY,"c(-83.3079564494305, 37.1650931398366)",0,65,0,29,6,0,0,0,0,0,0.13,2.39,1.38,1.1,5.93,38.38,72.83,51.23,67.17,21.93,54.35,23.72,0.29,165.95,NA,469.2,738,266,470,82.1,268,0.43,0.432,28.8,308.9,0.628,-0.778,6.52,81.53,0.11,0.02,0,5.89,0.59,0.03,0,1.66,79.11,0.05,2.36,0.13,10.03,0.11,0,0,0,19.27,67.64,0.43,0.1,0,17.07,2.05,0.14,0,0.93,62.39,0.08,5.18,0.3,11.31,0.43,0,0,0,0.5398650175970103,1.27920895303079,2.73740114408362,0.0572225097915786,3280700,0.991735537,1.000000015,0.457533,0.97357721,0.471000007,27.2,49.3,23.9,0,0,0,Siliciclastic sedimentary rocks,1,NA,0,0,0.1743,-15.4907,Colluvium,64,0.304518001725608,0.5838104112909521,0.684286744875158,0.333288888822505,1.69109649530582,2.07170691110108,75,82.7134836177786,31.9,201.911813204776,71.7,3.7,177,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"CUTSHIN CREEK AT WOOTON, KY",158.2227,05100202,37.165093,-83.307956,KY,869.29,"c(1113151.0836, 1643698.8061)"
03281500,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.89,5,2.13,0.08,29.4,2.8,3.3,11.85,18.5,531.8,126.47,12.48,742.2,10.7,0.06,1.2,37.184611,-83.67764,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CUMBERLAND PLATEAU,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",1838.22,37.47981,-83.675192,KY,"c(-83.675192259715, 37.4798101793963)",0,61.79,0,27.16,10.95,0,0,0.1,0,0,0.13,2.34,1.39,1.06,5.67,38.54,74.87,54.26,69.26,23.13,55.11,21.76,0.3,176.96,NA,366.3,723,197,356,75.9,203,0.322,0.302,22.2,165.4,-0.968,0.251,5.95,82.85,4.34,0.31,0,4.6,1.16,0.17,0.02,0.2,80.81,0.17,1.88,0.61,5.74,4.28,0.06,0,0,16.4,64.52,11.18,1.26,0,12.99,3.06,0.31,0.03,0.14,60.88,0.22,3.41,0.52,5.98,11.02,0.16,0.01,0,0.4554210321092796,1.35530488532538,3.04840008268869,0.0440087802330516,3281500,1.094104724,1.012923557,0.460345086,0.887002972,0.477285125,24.9496483,50.42441817,24.93625335,0,0,0,Siliciclastic sedimentary rocks,0.990075438,Unconsolidated sediments,0.009924562,0,0.1378,-16.1537,Colluvium,86,0.11646962615557,NA,0.702829354002637,0.373787381934962,1.70494880455343,1.94981965543227,77,1018.12363968239,394,2102.18138553966,925,33.06,2290,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CUMBERLAND PLATEAU,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",1838.22,05100203,37.47981,-83.675192,KY,641.91,"c(1076565.1823, 1674431.2032)"
03439000,sedimentary,95.6,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.94,4,1.41,0.06,62.7,4.3,2.7,10.72,22.9,671.7,193.83,11.52,661.1,7.5,0.036,2.03,35.201868,-82.891382,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"FRENCH BROAD RIVER AT ROSMAN, NC",178.6674,35.143333,-82.824722,NC,"c(-82.8247222190551, 35.1433333301691)",0,92.11,0,3.91,3.22,0,0.75,0,0,0,0.13,2.79,1.4,0.71,5.8,51.48,90.1,49.32,84.98,18.87,39.23,41.9,0.24,420.67,NA,962.1,1823,666,913,177.5,667,0.256,0.213,20.9,131,-0.657,0.754,4.82,90.13,4.22,0.03,0,4.58,0.22,0.01,0.01,0.02,83.89,4.25,2,0.45,0.23,4.16,0.05,0.1,0,9.26,80.41,9.14,0.12,0,8.82,0.4,0.04,0,0,71.96,6.01,2.44,0.33,0.36,9,0.14,0.39,0,0.2221466135453215,3.0870946784765,5.50572740186514,1.05457962672541,3439000,1.015384615,1.30123279,0.43556132,1.619740575,0.554687517,43.55943889,35.94156868,20.49804424,0,0,0,Metamorphics,0.647692785,Acid plutonic rocks,0.352307215,0,0.01,-14.1,Colluvium,71,0.329603590127149,0.2192892674238797,0.489039101463711,0.568857600939258,1.18060466137091,1.37562779769927,78,225.403833166013,176,213.542290735036,158,77,402,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"FRENCH BROAD RIVER AT ROSMAN, NC",178.6674,06010105,35.143333,-82.824722,NC,2173.96,"c(1186555.735, 1425222.1244)"
03455500,sedimentary,72.6,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.79,4,1.4,0,60.5,3,1.3,9.79,7.6,687.5,188.59,9.82,584.2,13.8,0.066,3.1,35.34598,-82.931405,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",72.9522,35.396111,-82.9375,NC,"c(-82.9374999996252, 35.39611110974)",0,99.57,0,0,0.43,0,0,0,0,0,0.12,3.51,1.39,1.8,6,56.42,82.64,39.32,77.06,13.5,37.14,49.36,0.19,425.2,NA,1453.6,1923,902,1490,230.1,918,0.54,0.576,33.9,357.3,0.999,-0.047,2.59,94.66,0,0,0,2.45,0.14,0,0,0,83.14,8.04,3.48,2.54,0.21,0,0,0,0,5.48,92.5,0,0,0,5.33,0.15,0,0,0,85.05,3.96,3.48,1.7,0.32,0,0,0,0,0.3591725446595232,3.20298353601548,5.83639698323011,0.805020273548981,3455500,0.981481481,1.500000015,0.427305234,2.132542719,0.630000006,50.53254778,33.30157525,16.05012883,0,0,0,Metamorphics,1,NA,0,0,0.01,-14.1,Colluvium,71,0.120665878644602,0.2540162484304872,0.590245305763732,0.569036399006352,1.32396452930788,1.53017033317378,80,95.4902719722552,67,124.465889065452,69.7,24,174,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",72.9522,06010106,35.396111,-82.9375,NC,2976.24,"c(1172587.1529, 1451842.7396)"
03456500,gneiss,98.9,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.94,4,2.01,0.04,61.8,2.7,1.7,9.88,9.9,681.5,169.69,10.93,626.5,10.9,0.042,2.53,35.403239,-82.82636,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"EAST FORK PIGEON RIVER NEAR CANTON, NC",133.4268,35.461667,-82.869722,NC,"c(-82.8697222204041, 35.4616666704805)",0,98.65,0,0,1.01,0,0.34,0,0,0,0.13,3.13,1.39,1.2,5.97,55.32,87.08,43.99,81.72,16.01,37.57,46.43,0.21,393.05,NA,1244,1881,818,1224,240.2,831,0.401,0.382,31.7,9.8,0.985,0.171,4.23,89.25,3.79,0.01,0,4.07,0.15,0.02,0,0.02,86.52,1.54,1.19,2.09,0.45,3.69,0.1,0.17,0,9.18,83,5.41,0.02,0,8.87,0.27,0.04,0,0,80.5,1.18,1.32,1.1,0.63,5.06,0.35,0.66,0,0.2678672623646748,2.48853418406431,4.71328848477218,0.5685289611982,3456500,0.995121951,1.500000015,0.428761772,1.969602632,0.63205515,48.91182516,32.72343839,18.33361219,0,0,0,Metamorphics,1,NA,0,0,0.01,-14.1,Colluvium,71,0.109349112426035,0.28203663531826706,0.577832378851099,0.542821012854399,1.3897914886895,1.99636522846521,81,135.691521401844,93.3,187.203650742324,106.4,31,257,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"EAST FORK PIGEON RIVER NEAR CANTON, NC",133.4268,06010106,35.461667,-82.869722,NC,2674.41,"c(1177622.1346, 1459948.9615)"
03460000,sedimentary,98.1,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.95,4,1.53,0,62,2.9,1.1,10.1,7.6,688.2,156.87,9.51,577.5,15.2,0.075,2.71,35.618564,-83.126533,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",127.019,35.6675,-83.073611,NC,"c(-83.0736111097648, 35.6675000002249)",0.71,98.18,0,0.71,0.19,0,0.21,0,0,0,0.12,3.67,1.43,1.3,5.93,50.66,82.09,42.91,75.42,13.92,42.89,43.18,0.17,284.08,NA,1211.4,1854,752,1191,220.4,750,0.417,0.398,30.8,61.4,0.479,0.878,0.51,98.95,0.22,0,0,0.51,0,0,0,0,78.63,14.82,5.5,0.31,0.01,0.22,0,0,0,1.12,97.94,0.74,0,0,1.12,0,0,0,0,76.79,15.54,5.61,0.15,0.03,0.74,0,0.02,0,0.21024141505271857,2.07720593374465,3.7951723757863,0.635739535030192,3460000,0.989528796,1.500000015,0.429051313,2.044989309,0.496916615,38.00570227,26.18179793,12.97858073,0,0,22.91049044,Metamorphics,0.802664552,Siliciclastic sedimentary rocks,0.197335448,0,0.0607,-13.8009,Residuum,127,0.607332590948106,0.23497230446245176,0.59331988313977,0.488063027369518,1.28388303878243,1.51765035909835,82,107.823710869764,83.3,109.564643712616,79.7,33,197,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",127.019,06010106,35.6675,-83.073611,NC,2457.3,"c(1156325.1655, 1480270.951)"
03463300,sedimentary,100,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.93,4,1.39,0.02,56.7,2.7,6.9,9.73,10.1,624.5,158.27,9.71,586.3,12.7,0.047,2.63,35.775911,-82.222951,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH TOE RIVER NEAR CELO, NC",112.1589,35.831507,-82.184287,NC,"c(-82.1842869096131, 35.8315073499843)",0,97.34,0,0,1.62,0,1.04,0,0,0,0.13,3.03,1.39,1.08,5.91,55.22,88.08,45.33,82.18,17.42,37.59,44.99,0.22,283.79,NA,1187.6,2023,814,1110,280.6,814,0.309,0.245,30.8,77.8,0.212,0.977,2.94,93.72,1.75,0,0,2.76,0.18,0,0,0.02,81.7,8.38,3.63,1.3,0.23,1.75,0,0.05,0,5.87,88.68,4.12,0,0,5.72,0.15,0,0,0,77.29,6.3,5.1,0.62,0.54,4.12,0,0.16,0,0.3427037160403337,2.92706994844941,5.38886347851129,0.632700570351528,3463300,0.994117647,1.500000015,0.429031676,1.914831737,0.633913512,48.50281156,32.32126591,19.17386842,0,0,0,Metamorphics,1,NA,0,0,0.01,-14.1,Colluvium,130,0.296228612090435,0.2862058569935345,0.669004111304784,0.670284579863615,1.29607303443405,1.99552002126813,83,134.16303458976,90,224.64995691476,97.2,29,247,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH TOE RIVER NEAR CELO, NC",112.1589,06010108,35.831507,-82.184287,NC,2656.52,"c(1232676.2064, 1509630.4437)"
03471500,sedimentary,100,"Red clay, massive clay that is generally kaolinitic",0.87,4,1.51,0.15,54.5,3.1,3.1,11.17,26.4,506,123.08,10.5,637.2,14.5,0.076,1.45,36.754156,-81.483992,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",198.1611,36.760393,-81.631229,VA,"c(-81.6312292895001, 36.7603931298391)",0.93,50.15,0,37.69,1.44,0,9.8,0,0,0,0.1,3.22,1.42,0.65,5.58,45.41,71.96,46.11,65.08,27.9,41.92,30.18,0.25,169.18,NA,910.6,1413,640,888,148.1,641,0.35,0.321,17.9,320.1,0.767,-0.642,3.59,73.41,22.36,0.02,0,3.26,0.31,0.02,0,0.06,72.18,0.74,0.49,0.14,0.37,22.06,0.3,0.07,0,7.28,68.12,23.9,0.08,0,6.72,0.51,0.04,0,0.08,65.88,1.26,0.97,0.06,0.27,23.59,0.31,0.22,0,0.2387903751056283,1.31592719857786,2.65493580728004,0.316122589145902,3471500,1.023255814,1.229610392,0.448403187,1.07247376,0.554550031,33.53653336,42.09851235,24.2565826,0,0,0,Siliciclastic sedimentary rocks,0.615496265,Carbonate sedimentary rocks,0.384503735,0.384503735,0.1484,-13.5244,Residuum,91,0.687441308070488,0.25187494583611675,0.762952417284732,0.386908002686267,1.64350671710493,1.45160464352651,84,106.565419366615,68,141.058384932568,88,25.6,215,10957,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"S F HOLSTON RIVER AT RIVERSIDE, NEAR CHILHOWIE, VA",198.1611,06010102,36.760393,-81.631229,VA,2106.71,"c(1265981.6304, 1619799.2605)"
03473000,sedimentary,99.2,"Red clay, massive clay that is generally kaolinitic",1.01,5,1.56,0.06,52.7,3.3,3.3,10.94,24.1,505.5,124.63,10.62,640.4,13.8,0.08,1.2,36.657286,-81.680015,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"S F HOLSTON RIVER NEAR DAMASCUS, VA",784.8126,36.651781,-81.84401,VA,"c(-81.844010230088, 36.6517812697898)",0.34,55.17,0,38.31,3,0,3.18,0,0,0,0.12,3.14,1.45,0.9,5.83,45.78,81.65,50.47,75.59,25.64,41.02,33.33,0.26,177.07,NA,899.3,1743,546,886,184.9,596,0.295,0.284,18.2,302.3,0.534,-0.845,3.4,75.98,19.7,0.01,0,3.19,0.18,0.02,0,0.05,72.01,2.27,1.7,0.34,0.42,19.49,0.21,0.1,0,7.11,71.31,20.41,0.04,0,6.7,0.36,0.05,0,0.04,65.56,2.98,2.77,0.41,0.42,20.22,0.19,0.26,0,0.24459522736980635,1.43031927100629,2.88097821059448,0.327383887567554,3473000,1.072525597,1.184048405,0.447111448,1.058640824,0.517212667,33.64005274,38.74837109,25.69861965,0,0,1.838711935,Siliciclastic sedimentary rocks,0.444259241,Carbonate sedimentary rocks,0.311902362,0.311902362,0.1169,-13.4257,Residuum,91,0.594640808440047,0.26338577983930633,0.740113764114789,0.415810557583452,1.64830252142914,1.59411153861136,85,458.738286027197,310,533.856262068324,390,105,924,10957,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"S F HOLSTON RIVER NEAR DAMASCUS, VA",784.8126,06010102,36.651781,-81.84401,VA,1792.3,"c(1249180.0176, 1604952.1834)"
03479000,gneiss,79.7,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,1.02,4,2.2,0.15,54.6,3.5,2.4,10.89,12.3,650.3,130.49,10.21,615.2,14.1,0.073,1.83,36.218153,-81.767596,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"WATAUGA RIVER NEAR SUGAR GROVE, NC",235.6011,36.239167,-81.822222,NC,"c(-81.8222222199794, 36.2391666700059)",0,97.81,0,0,1.63,0,0.56,0,0,0,0.13,3.61,1.46,0.94,5.97,54.54,89.77,45.65,85.56,14.64,38.67,46.69,0.23,258.1,NA,1035.8,1800,797,1015,150.9,801,0.238,0.217,21.4,294.3,0.412,-0.911,9.7,76.65,11.67,0.07,0,8.82,0.67,0.2,0.01,0.14,72.9,1.91,1.84,0.8,0.9,11.6,0.07,0.06,0,17.47,60.99,19.01,0.27,0,15.89,1.24,0.32,0.01,0.08,57.09,1.96,1.94,0.76,1.21,18.76,0.25,0.22,0,0.34068287298890065,1.78098375327783,3.25088040760421,0.384289377256728,3479000,1.05,1.371288383,0.427873542,2.126787911,0.561487145,50.48723186,34.65162901,14.68807665,0,0,0,Metamorphics,0.950998809,Acid plutonic rocks,0.049001191,0,0.01,-14.1,Creep Deposits,400,0.083275500256118,0.279695126907631,0.670428982707011,0.456928974815457,1.33464942529816,1.66299499085591,86,171.475983389614,112,305.392310542929,127.7,37,313,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"WATAUGA RIVER NEAR SUGAR GROVE, NC",235.6011,06010103,36.239167,-81.822222,NC,2607.68,"c(1257958.2245, 1559532.7368)"
03488000,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.8,4,1.99,0.02,51.9,3.1,3.4,10.82,31,493,117.15,10.46,642.1,14.1,0.079,2.07,36.970426,-81.529455,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"N F HOLSTON RIVER NEAR SALTVILLE, VA",578.206,36.896781,-81.746229,VA,"c(-81.7462293398121, 36.89678115023)",0.95,41.49,0,45.55,3.63,0,8.39,0,0,0,0.11,3.32,1.39,0.62,5.71,40.05,74.62,51.68,68.38,32.84,40.7,26.46,0.26,139,NA,806.3,1436,517,778,161.6,533,0.315,0.284,20,190.2,-0.984,-0.177,2.72,70.4,22.87,0.01,0,2.7,0.02,0,0,0.19,65.25,2.35,2.79,3.06,0.65,22.57,0.3,0.1,0,6.51,61.55,28.26,0.03,0,6.46,0.05,0,0,0.18,51.68,4.51,5.36,2.16,0.85,27.66,0.6,0.44,0,0.3329982203787989,1.20011126973047,2.623874536065,0.165050172429895,3488000,1.065268065,1.030160505,0.448228609,0.913176579,0.461711475,32.6132938,39.00491683,28.27165986,0,0,0,Siliciclastic sedimentary rocks,0.698636812,Carbonate sedimentary rocks,0.181587267,0.181587267,0.1347,-15.1605,Residuum,86,0.780070705854591,0.34518347105129626,0.797701713178126,0.376021978878748,1.77713280495175,1.84159141105423,87,283.576435155608,155,452.03590962682,260,39,620,10957,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"N F HOLSTON RIVER NEAR SALTVILLE, VA",578.206,06010101,36.896781,-81.746229,VA,1703.53,"c(1253642.428, 1633382.7211)"
03498500,sedimentary,100,"Red clay, massive clay that is generally kaolinitic",1.1,5,1.59,0.16,52.5,1.9,2.8,10.79,43.5,672.3,150.25,12.81,732.6,9.1,0.073,1.73,35.684067,-83.740844,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"LITTLE RIVER NEAR MARYVILLE, TN",696.7582,35.785621,-83.884604,TN,"c(-83.8846035898837, 35.7856206296884)",0,23.09,0,8.31,68.6,0,0,0,0,0,0.12,8.48,1.37,0.28,5.8,26.21,86.71,52.54,80.42,22.67,43.28,34.05,0.23,240.01,NA,632.2,2025,261,509,360,261,0.21,0.141,21.5,319.7,0.762,-0.647,3.79,81.25,13.78,0.05,0,3.3,0.47,0.03,0,0.01,65.94,10.53,4.78,0.47,0.47,13.39,0.39,0.17,0,5.03,78.6,14.56,0.14,0,4.51,0.5,0.02,0,0.01,62.25,11.59,4.76,0.56,0.56,14.05,0.51,0.54,0,0.33188316353467584,1.74704375490345,3.39046429593509,0.32415563964658,3498500,1.0505345,0.850250263,0.446341763,1.122737663,0.287113583,25.4553978,28.43619627,16.6939731,0,0,29.25579495,Siliciclastic sedimentary rocks,0.589742111,Carbonate sedimentary rocks,0.205910183,0.205910183,0.1434,-14.6682,Residuum,46,0.753981763236301,0.304314325771738,0.611350427366638,0.416642224331698,1.52741893362029,1.55959108617368,88,497.452824678288,319,767.240673237815,410,92.3,965.4,10957,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,TENNESSEE,"LITTLE RIVER NEAR MARYVILLE, TN",696.7582,06010201,35.785621,-83.884604,TN,850,"c(1082503.473, 1483828.2624)"
03500000,sedimentary,75.5,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.82,4,1.95,0.24,66.5,5,3.7,11.06,20.6,937.7,181.35,12.32,692.4,8.3,0.083,2.62,35.025104,-83.385132,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",361.1439,35.15,-83.379722,NC,"c(-83.3797222201043, 35.15)",0,86.82,0,5.16,4.79,0,3.23,0,0,0,0.13,2.9,1.41,0.75,5.63,49.77,90.94,50.58,85.73,20.46,38.59,40.95,0.23,347.34,NA,848.6,1584,612,811,180.1,622,0.243,0.205,22.6,239,-0.515,-0.857,6.59,79.8,9.94,0.06,0,5.87,0.61,0.11,0,0.13,75.92,2.35,1.52,1.72,1.63,9.46,0.47,0.14,0,10.37,64.41,19.66,0.19,0,9.27,0.96,0.14,0,0.2,60.34,2.53,1.54,1.83,2.81,18.61,1.05,0.53,0,0.19765268569037772,2.4058309666377,4.4584056383065,0.752101862996994,3500000,1.029962547,1.258542531,0.436800068,1.495332017,0.489907026,39.37315703,33.34478255,20.06100237,0,0,7.231556994,Metamorphics,0.800032571,Acid plutonic rocks,0.195822063,0,0.01,-14.1,Colluvium,77,0.410019958604372,0.2494274670977788,0.543330757121649,0.481630285306863,1.32917229768661,1.89091208174133,89,355.067910924523,280,310.366787421503,273,111,658,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",361.1439,06010202,35.15,-83.379722,NC,2008.24,"c(1136774.7626, 1419177.0603)"
03500240,sedimentary,100,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.84,4,1.91,0.13,65.2,4.4,3.5,10.6,16.9,935,173.99,12.15,682.7,9.3,0.116,2.54,35.140414,-83.48665,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",145.8639,35.158889,-83.394167,NC,"c(-83.3941666694562, 35.1588888901102)",0,92.71,0,0.55,5.71,0,1.02,0,0,0,0.13,3,1.42,0.72,5.87,46.52,90.53,49.63,85.74,19.16,38.77,42.07,0.22,336.93,NA,869,1637,615,818,197.2,616,0.249,0.199,25.5,66.8,0.394,0.919,6.18,82.56,8.58,0.01,0,5.46,0.58,0.1,0.05,0.06,80.77,1.08,0.71,1.43,1.11,8.41,0.16,0.07,0,8.88,68.32,19.51,0.03,0,8.28,0.58,0.03,0,0.07,66.93,0.79,0.6,1.47,1.4,19.1,0.41,0.33,0,0.22828243525981493,2.22116141520324,4.12687443568971,0.637484668927679,3500240,1.045454545,1.129124331,0.436766316,1.5626648,0.476255301,42.64701399,36.70647709,20.74303689,0,0,0,Metamorphics,1,NA,0,0,0.01,-14.1,Colluvium,68,0.27935628084864,0.2530638984470892,0.608398914116459,0.459278556100656,1.38390851923096,1.8245943579465,90,132.401825317149,100,130.655589623982,103,38,246,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",145.8639,06010202,35.158889,-83.394167,NC,2017.18,"c(1135349.7638, 1419990.3275)"
03504000,sedimentary,100,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.87,4,1.43,0.05,63.9,3.9,3.8,10.12,10.9,934.5,207.2,10.83,626.1,12.6,0.093,2.22,35.073814,-83.55947,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",134.5167,35.1275,-83.618611,NC,"c(-83.6186111101146, 35.1274999993256)",0,99.06,0,0,0.94,0,0,0,0,0,0.13,2.93,1.39,0.83,6,54.55,89.72,46.53,85.01,16.77,37.89,45.34,0.22,409.52,NA,1211.9,1656,931,1200,130.2,972,0.387,0.371,26.9,296.9,0.452,-0.892,1.89,97.11,0.2,0.02,0,1.83,0.06,0,0,0.01,96.41,0.18,0.51,0.52,0.12,0.2,0,0.14,0,4.72,93.39,0.7,0.07,0,4.56,0.16,0,0,0,91.69,0.59,1.12,0.33,0.19,0.7,0,0.59,0,0.19650802442845677,3.57158029678795,6.49420480877096,1.11802192590214,3504000,0.989949749,1.500000015,0.429109437,1.972736628,0.630000006,48.62563941,32.86666631,18.49230975,0,0,0,Metamorphics,1,NA,0,0,0.01,-14.1,Colluvium,68,0.234511109601143,0.24039640391727657,0.481675820282915,0.657177368049606,1.39195772918405,1.87337427177933,91,196.337227343251,160,160.29975534313,150.1,61.46,357,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",134.5167,06010202,35.1275,-83.618611,NC,3073.07,"c(1115706.9577, 1413849.9605)"
